route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
75,W.495,7602343,1,7514,346961,
75,W.495,7602342,1,7507,346961,
75,W.495,7602341,1,7503,346961,
75,W.495,7602340,1,7512,346961,
75,W.495,7602339,1,7501,346961,
75,W.495,7602338,1,7510,346961,
75,W.495,7602337,1,7508,346961,
75,W.495,7602336,1,7516,346961,
75,W.495,7602335,1,7515,346961,
75,W.495,7602334,1,7506,346961,
75,W.495,7602333,1,7513,346962,
75,W.495,7602332,1,7505,346962,
75,W.495,7602331,1,7520,346959,
75,W.495,7602330,1,7504,346962,
75,W.495,7602329,1,7511,346962,
75,W.495,7602328,1,7518,346962,
75,W.495,7602327,1,7509,346962,
75,W.495,7602326,1,7502,346962,
75,W.495,7602325,1,7517,346962,
75,W.495,7602324,1,7514,346962,
75,W.495,7602323,1,7503,346962,
75,W.495,7602322,1,7512,346962,
75,W.495,7602321,1,7501,346962,
75,W.495,7602320,1,7510,346962,
75,W.495,7602319,1,7508,346962,
75,W.495,7602318,1,7515,346962,
75,W.495,7602317,1,7506,346962,
75,W.495,7602316,1,7513,346961,
75,W.495,7602315,1,7504,346961,
75,W.495,7602314,1,7511,346961,
75,W.495,7602313,1,7518,346961,
75,W.495,7602312,1,7509,346961,
75,W.495,7602311,1,7502,346961,
75,W.495,7602310,1,7517,346961,
75,W.495,7602309,1,7514,346961,
75,W.495,7602308,1,7503,346961,
75,W.495,7602307,1,7512,346961,
75,W.495,7602306,1,7501,346961,
75,W.495,7602305,1,7510,346961,
75,W.495,7602304,1,7508,346961,
75,W.495,7602303,1,7515,346961,
75,W.495,7602302,1,7506,346961,
75,W.495,7602301,1,7513,346962,
75,W.495,7602300,1,7507,346962,
75,W.495,7602299,1,7504,346962,
75,W.495,7602298,1,7511,346962,
75,W.495,7602297,1,7509,346962,
73,W.495,7601824,0,7342,346946,
72,W.495,7601344,0,7240,346941,
72,W.495,7601343,0,7247,346941,
72,W.495,7601342,0,7238,346941,
72,W.495,7601341,0,7246,346941,
72,W.495,7601340,0,7244,346941,
72,W.495,7601339,0,7235,346941,
72,W.495,7601338,0,7242,346941,
72,W.495,7601337,0,7249,346941,
72,W.495,7601336,0,7241,346941,
72,W.495,7601335,0,7248,346941,
72,W.495,7601334,0,7239,346941,
72,W.495,7601333,0,7237,346941,
72,W.495,7601332,0,7245,346941,
72,W.495,7601331,0,7236,346941,
72,W.495,7601330,0,7243,346941,
72,W.495,7601329,0,7251,346941,
72,W.495,7601328,0,7234,346943,
72,W.495,7601327,0,7250,346941,
72,W.495,7601326,0,7240,346943,
62,W.495,7600395,0,6267,346905,
62,W.495,7600394,0,6269,346906,
62,W.495,7600393,0,6268,346905,
62,W.495,7600392,0,6267,346906,
62,W.495,7600391,0,6271,346906,
62,W.495,7600390,0,6269,346906,
62,W.495,7600389,0,6268,346906,
62,W.495,7600388,0,6270,346905,
62,W.495,7600387,0,6267,346906,
62,W.495,7600386,0,6271,346906,
62,W.495,7600385,0,6269,346906,
62,W.495,7600384,0,6268,346906,
62,W.495,7600383,0,6270,346906,
62,W.495,7600382,0,6267,346906,
62,W.495,7600381,0,6271,346906,
62,W.495,7600380,0,6269,346906,
62,W.495,7600379,0,6268,346906,
62,W.495,7600378,0,6270,346906,
62,W.495,7600377,0,6267,346906,
62,W.495,7600376,0,6269,346906,
56,W.495,7599777,1,5667,346892,
56,W.495,7599776,1,5471,346892,
56,W.495,7599775,1,5468,346892,
56,W.495,7599774,1,5667,346892,
56,W.495,7599773,1,5469,346892,
56,W.495,7599772,1,5471,346892,
56,W.495,7599771,1,5669,346892,
56,W.495,7599770,1,5468,346892,
56,W.495,7599769,1,5467,346892,
56,W.495,7599768,1,5668,346892,
56,W.495,7599767,1,5667,346892,
56,W.495,7599766,1,5472,346892,
56,W.495,7599765,1,5469,346892,
56,W.495,7599764,1,5471,346892,
56,W.495,7599763,1,5470,346892,
56,W.495,7599762,1,5669,346892,
56,W.495,7599761,1,5468,346892,
56,W.495,7599760,1,5467,346892,
56,W.495,7599759,1,5668,346892,
56,W.495,7599758,1,5472,346892,
56,W.495,7599757,1,5469,346892,
56,W.495,7599756,1,5471,346892,
32,W.495,7597858,0,3202,346757,
32,W.495,7597857,0,3201,346757,
32,W.495,7597856,0,3203,346757,
32,W.495,7597855,0,3205,346757,
32,W.495,7597854,0,3202,346757,
32,W.495,7597853,0,3204,346757,
32,W.495,7597852,0,3201,346757,
32,W.495,7597851,0,3203,346757,
32,W.495,7597850,0,3202,346757,
32,W.495,7597849,0,3201,346757,
32,W.495,7597848,0,3202,346757,
32,W.495,7597847,0,3201,346757,
32,W.495,7597846,0,3202,346757,
32,W.495,7597845,0,3201,346757,
32,W.495,7597844,0,3202,346757,
32,W.495,7597843,0,3206,346757,
32,W.495,7597842,0,3201,346757,
32,W.495,7597841,0,3205,346757,
32,W.495,7597840,0,3204,346757,
32,W.495,7597839,0,3206,346757,
30,W.495,7597830,1,3036,346754,
30,W.495,7597829,1,3035,346754,
30,W.495,7597828,1,3036,346754,
30,W.495,7597827,1,3034,346754,
30,W.495,7597826,1,3035,346754,
30,W.495,7597825,1,3036,346754,
30,W.495,7597824,1,3037,346754,
30,W.495,7597823,1,3036,346754,
30,W.495,7597822,1,3035,346754,
30,W.495,7597821,1,3034,346754,
30,W.495,7597820,1,3035,346754,
30,W.495,7597819,1,3034,346754,
30,W.495,7597818,1,3035,346754,
30,W.495,7597817,1,3034,346754,
30,W.495,7597816,1,3036,346754,
30,W.495,7597815,1,7138,346754,
30,W.495,7597814,1,3302,346754,
30,W.495,7597813,1,3034,346754,
30,W.495,7597812,1,3001,346755,Express
30,W.495,7597811,1,7138,346754,
30,W.495,7597810,1,3302,346754,
30,W.495,7597809,1,3034,346754,
34,W.495,7598258,0,3435,346766,
34,W.495,7598257,0,3434,346766,
34,W.495,7598256,0,3402,346766,
34,W.495,7598255,0,3401,346766,
34,W.495,7598254,0,3435,346766,
34,W.495,7598253,0,3434,346766,
34,W.495,7598252,0,3402,346766,
34,W.495,7598251,0,3401,346766,
34,W.495,7598250,0,3435,346766,
34,W.495,7598249,0,3434,346766,
34,W.495,7598248,0,3402,346767,
33,W.495,7598247,1,3313,346764,
33,W.495,7598246,1,3301,346765,
33,W.495,7598245,1,3313,346765,
33,W.495,7598244,1,3310,346765,
33,W.495,7598243,1,3305,346765,
33,W.495,7598242,1,3301,346765,
33,W.495,7598241,1,3302,346765,
33,W.495,7598240,1,3313,346765,
33,W.495,7598239,1,3304,346765,
33,W.495,7598238,1,3310,346765,
33,W.495,7598237,1,3309,346764,
33,W.495,7598236,1,3308,346765,
33,W.495,7598235,1,3307,346765,
33,W.495,7598234,1,3305,346765,
33,W.495,7598233,1,3303,346765,
33,W.495,7598232,1,3301,346765,
33,W.495,7598231,1,3312,346765,
33,W.495,7598230,1,3302,346765,
33,W.495,7598229,1,3306,346765,
33,W.495,7598228,1,3311,346765,
33,W.495,7598227,1,3313,346765,
33,W.495,7598226,1,3304,346765,
33,W.495,7598225,1,3310,346765,
33,W.495,7598224,1,3309,346765,
33,W.495,7598223,1,3308,346765,
33,W.495,7598222,1,3307,346765,
33,W.495,7598221,1,3305,346765,
33,W.495,7598220,1,3303,346765,
33,W.495,7598219,1,3301,346765,
33,W.495,7598218,1,3312,346765,
33,W.495,7598217,1,3302,346765,
33,W.495,7598216,1,3306,346765,
33,W.495,7598215,1,3311,346765,
33,W.495,7598214,1,3313,346765,
33,W.495,7598213,1,3304,346765,
33,W.495,7598212,1,3310,346765,
33,W.495,7598211,1,3309,346765,
33,W.495,7598210,1,3308,346765,
33,W.495,7598209,1,3307,346765,
33,W.495,7598208,1,3305,346765,
33,W.495,7598207,1,3303,346765,
33,W.495,7598206,1,3301,346765,
33,W.495,7598205,1,3302,346765,
33,W.495,7598204,1,3306,346765,
33,W.495,7598203,1,3311,346765,
33,W.495,7598202,1,3304,346765,
33,W.495,7598201,1,3310,346765,
15,W.495,7596221,0,1502,346653,
15,W.495,7596220,0,1508,346657,
15,W.495,7596219,0,1502,346654,
15,W.495,7596218,0,1534,346655,
15,W.495,7596217,0,1510,346654,
15,W.495,7596216,0,1508,346655,
15,W.495,7596215,0,1504,346656,
15,W.495,7596214,0,1502,346655,
15,W.495,7596213,0,1534,346656,
15,W.495,7596212,0,1510,346655,
15,W.495,7596211,0,1505,346656,
15,W.495,7596210,0,1509,346655,
15,W.495,7596209,0,1508,346656,
15,W.495,7596208,0,1535,346655,
15,W.495,7596207,0,1506,346656,
15,W.495,7596206,0,1536,346655,
15,W.495,7596205,0,1504,346656,
15,W.495,7596204,0,1501,346655,
15,W.495,7596203,0,1502,346656,
15,W.495,7596202,0,1541,346655,
15,W.495,7596201,0,1503,346656,
15,W.495,7596200,0,1534,346655,
15,W.495,7596199,0,1540,346656,
15,W.495,7596198,0,1539,346655,
15,W.495,7596197,0,1505,346656,
15,W.495,7596196,0,1537,346655,
15,W.495,7596195,0,1509,346656,
15,W.495,7596194,0,1538,346655,
15,W.495,7596193,0,1535,346656,
15,W.495,7596192,0,1544,346655,
15,W.495,7596191,0,1536,346656,
15,W.495,7596190,0,1501,346655,
15,W.495,7596189,0,1542,346656,
15,W.495,7596188,0,1502,346655,
15,W.495,7596187,0,1541,346656,
15,W.495,7596186,0,1534,346655,
15,W.495,7596185,0,1540,346656,
15,W.495,7596184,0,1539,346655,
15,W.495,7596183,0,1505,346656,
15,W.495,7596182,0,1537,346655,
15,W.495,7596181,0,1509,346656,
15,W.495,7596180,0,1535,346655,
15,W.495,7596179,0,1544,346656,
15,W.495,7596178,0,1536,346655,
15,W.495,7596177,0,1501,346656,
15,W.495,7596176,0,1542,346652,
15,W.495,7596175,0,1502,346656,
15,W.495,7596174,0,1541,346652,
15,W.495,7596173,0,1534,346656,
15,W.495,7596172,0,1540,346652,
15,W.495,7596171,0,1507,346650,
15,W.495,7596170,0,1539,346656,
15,W.495,7596169,0,1505,346649,
15,W.495,7596168,0,1503,346654,
15,W.495,7596167,0,1509,346649,
15,W.495,7596166,0,1537,346656,
15,W.495,7596165,0,1508,346648,
15,W.495,7596164,0,1535,346652,
15,W.495,7596163,0,1507,346648,
15,W.495,7596162,0,1510,346654,
15,W.495,7596161,0,1506,346648,
1,W.495,7593451,1,103,346567,
1,W.495,7593450,1,102,346567,
1,W.495,7593449,1,101,346567,
1,W.495,7593448,1,103,346567,
1,W.495,7593447,1,102,346567,
1,W.495,7593446,1,102,346568,
1,W.495,7593445,1,101,346568,
1,W.495,7593444,1,103,346568,
1,W.495,7593443,1,102,346568,
291,W.495,7607566,0,7255,347142,
291,W.495,7607565,0,7244,347142,
155,W.495,7605161,1,7934,347095,
155,W.495,7605160,1,7935,347095,
155,W.495,7605159,1,7936,347095,
155,W.495,7605158,1,5536,347095,
155,W.495,7605157,1,5534,347095,
155,W.495,7605156,1,5535,347095,
155,W.495,7605155,1,5534,347095,
155,W.495,7605154,1,5535,347095,
155,W.495,7605153,1,5534,347095,
155,W.495,7605152,1,5535,347095,
155,W.495,7605151,1,5534,347095,
155,W.495,7605150,1,5535,347095,
155,W.495,7605149,1,5534,347095,
155,W.495,7605148,1,5535,347095,
155,W.495,7605147,1,5534,347095,
155,W.495,7605146,1,5535,347095,
155,W.495,7605145,1,5534,347095,
155,W.495,7605144,1,5535,347095,
155,W.495,7605143,1,5534,347095,
155,W.495,7605142,1,7936,347095,
155,W.495,7605141,1,7934,347095,
155,W.495,7605084,0,7934,347094,
155,W.495,7605083,0,7934,347094,
155,W.495,7605082,0,5534,347094,
155,W.495,7605081,0,7936,347094,
155,W.495,7605080,0,5536,347094,
155,W.495,7605079,0,7936,347094,
155,W.495,7605078,0,5536,347094,
155,W.495,7605077,0,7936,347094,
155,W.495,7605076,0,5536,347094,
155,W.495,7605075,0,5534,347094,
155,W.495,7605074,0,5535,347094,
155,W.495,7605073,0,7934,347094,
155,W.495,7605072,0,7935,347094,
155,W.495,7605071,0,7936,347094,
155,W.495,7605070,0,5536,347094,
155,W.495,7605069,0,5534,347094,
155,W.495,7605068,0,5535,347094,
155,W.495,7605067,0,5534,347094,
155,W.495,7605066,0,5535,347094,
155,W.495,7605065,0,5534,347094,
155,W.495,7605064,0,5535,347094,
155,W.495,7605063,0,5534,347094,
155,W.495,7605062,0,5535,347094,
155,W.495,7605061,0,5534,347094,
155,W.495,7605060,0,5535,347094,
155,W.495,7605059,0,5534,347094,
155,W.495,7605058,0,5535,347094,
155,W.495,7605057,0,5534,347094,
155,W.495,7605056,0,5535,347094,
155,W.495,7605055,0,5534,347094,
155,W.495,7605054,0,7936,347094,
155,W.495,7605053,0,7934,347094,
77,W.495,7602748,1,7706,346971,
77,W.495,7602747,1,7705,346971,
77,W.495,7602746,1,7704,346971,
77,W.495,7602745,1,7741,346971,
77,W.495,7602744,1,7707,346971,
77,W.495,7602743,1,7702,346971,
77,W.495,7602742,1,7734,346971,
77,W.495,7602741,1,7706,346971,
77,W.495,7602740,1,7705,346971,
77,W.495,7602739,1,7738,346971,
77,W.495,7602738,1,7704,346971,
77,W.495,7602737,1,7701,346971,
77,W.495,7602736,1,7736,346971,
77,W.495,7602735,1,7741,346971,
77,W.495,7602734,1,7707,346971,
77,W.495,7602733,1,7740,346970,
77,W.495,7602732,1,7702,346971,
77,W.495,7602731,1,7739,346971,
77,W.495,7602730,1,7734,346971,
77,W.495,7602729,1,7735,346971,
77,W.495,7602728,1,7737,346971,
77,W.495,7602727,1,7706,346971,
77,W.495,7602726,1,7738,346971,
77,W.495,7602725,1,7704,346971,
77,W.495,7602724,1,7736,346971,
77,W.495,7602723,1,7707,346971,
77,W.495,7602722,1,7702,346971,
77,W.495,7602721,1,7734,346971,
77,W.495,7602720,1,7735,346971,
77,W.495,7602719,1,7706,346971,
56,W.495,7599755,1,5669,346892,
56,W.495,7599754,1,5468,346892,
56,W.495,7599753,1,5467,346892,
56,W.495,7599752,1,5668,346892,
56,W.495,7599751,1,5472,346892,
56,W.495,7599750,1,5469,346892,
56,W.495,7599749,1,5471,346892,
56,W.495,7599748,1,5470,346892,
56,W.495,7599747,1,5669,346892,
56,W.495,7599746,1,5468,346892,
56,W.495,7599745,1,5467,346892,
56,W.495,7599744,1,5668,346892,
56,W.495,7599743,1,5667,346892,
56,W.495,7599687,0,5471,346891,
56,W.495,7599686,0,5468,346891,
56,W.495,7599685,0,5667,346891,
56,W.495,7599684,0,5471,346891,
56,W.495,7599683,0,5468,346891,
56,W.495,7599682,0,5467,346891,
56,W.495,7599681,0,5667,346891,
56,W.495,7599680,0,5472,346891,
56,W.495,7599679,0,5469,346891,
56,W.495,7599678,0,5471,346891,
56,W.495,7599677,0,5470,346891,
56,W.495,7599676,0,5669,346891,
56,W.495,7599675,0,5468,346891,
56,W.495,7599674,0,5467,346891,
56,W.495,7599673,0,5668,346891,
56,W.495,7599672,0,5667,346891,
56,W.495,7599671,0,5472,346891,
56,W.495,7599670,0,5469,346891,
56,W.495,7599669,0,5471,346891,
56,W.495,7599668,0,5669,346891,
56,W.495,7599667,0,5468,346891,
56,W.495,7599666,0,5467,346891,
56,W.495,7599665,0,5668,346891,
56,W.495,7599664,0,5472,346891,
56,W.495,7599663,0,5469,346891,
56,W.495,7599662,0,5471,346891,
56,W.495,7599661,0,5669,346891,
56,W.495,7599660,0,5468,346891,
56,W.495,7599659,0,5467,346891,
56,W.495,7599658,0,5668,346891,
56,W.495,7599657,0,5667,346891,
56,W.495,7599656,0,5472,346891,
56,W.495,7599655,0,5469,346891,
56,W.495,7599654,0,5471,346891,
56,W.495,7599653,0,5470,346891,
56,W.495,7599652,0,5468,346891,
56,W.495,7599651,0,5467,346891,
33,W.495,7598200,1,3309,346765,
33,W.495,7598199,1,3308,346765,
33,W.495,7598198,1,3307,346765,
33,W.495,7598197,1,3305,346765,
33,W.495,7598196,1,3303,346765,
33,W.495,7598195,1,3301,346765,
33,W.495,7598194,1,3334,346765,
33,W.495,7598193,1,3306,346765,
33,W.495,7598192,1,3311,346765,
33,W.495,7598191,1,3304,346765,
33,W.495,7598190,1,3310,346765,
33,W.495,7598189,1,3309,346765,
33,W.495,7598188,1,3308,346765,
33,W.495,7598187,1,3307,346765,
33,W.495,7598186,1,3305,346765,
33,W.495,7598185,1,3303,346765,
33,W.495,7598184,1,3301,346765,
33,W.495,7598183,1,3201,346765,
12,W.495,7595590,1,1239,346631,
12,W.495,7595589,1,1239,346641,
12,W.495,7595588,1,1239,346636,
12,W.495,7595587,1,1238,346637,
12,W.495,7595586,1,1268,346633,
12,W.495,7595585,1,1202,346633,
12,W.495,7595584,1,1239,346633,
12,W.495,7595583,1,1238,346633,
12,W.495,7595582,1,1268,346633,
12,W.495,7595581,1,1267,346638,
12,W.495,7595580,1,1202,346638,
12,W.495,7595579,1,1201,346634,
12,W.495,7595578,1,1234,346638,
12,W.495,7595577,1,1272,346638,
12,W.495,7595576,1,1239,346638,
12,W.495,7595575,1,1269,346638,
12,W.495,7595574,1,1238,346638,
12,W.495,7595573,1,1270,346638,
12,W.495,7595572,1,1237,346637,
12,W.495,7595571,1,1268,346638,
12,W.495,7595570,1,1207,346639,
12,W.495,7595569,1,1236,346637,
12,W.495,7595568,1,1206,346642,
12,W.495,7595567,1,1267,346638,
12,W.495,7595566,1,1205,346639,
12,W.495,7595565,1,1235,346637,
12,W.495,7595564,1,1204,346642,
12,W.495,7595563,1,1202,346638,
12,W.495,7595562,1,1201,346638,
12,W.495,7595561,1,1203,346642,
12,W.495,7595560,1,1234,346638,
12,W.495,7595559,1,2102,346642,
12,W.495,7595558,1,1272,346638,
12,W.495,7595557,1,1239,346638,
12,W.495,7595556,1,1269,346638,
12,W.495,7595555,1,1238,346638,
12,W.495,7595554,1,1270,346638,
12,W.495,7595553,1,1237,346638,
12,W.495,7595552,1,2101,346631,
12,W.495,7595551,1,1268,346638,
12,W.495,7595550,1,1236,346638,
12,W.495,7595549,1,1267,346638,
12,W.495,7595548,1,1235,346638,
12,W.495,7595547,1,1202,346638,
12,W.495,7595546,1,1201,346638,
12,W.495,7595545,1,1234,346638,
12,W.495,7595544,1,1239,346638,
12,W.495,7595543,1,1269,346638,
12,W.495,7595542,1,1238,346638,
12,W.495,7595541,1,1270,346638,
12,W.495,7595540,1,1237,346638,
12,W.495,7595539,1,1268,346638,
12,W.495,7595538,1,1236,346638,
12,W.495,7595537,1,1267,346638,
12,W.495,7595536,1,1235,346638,
12,W.495,7595535,1,1202,346638,
12,W.495,7595534,1,1201,346638,
12,W.495,7595533,1,1234,346638,
12,W.495,7595532,1,1239,346638,
12,W.495,7595531,1,1269,346638,
12,W.495,7595530,1,1238,346638,
12,W.495,7595529,1,1270,346638,
12,W.495,7595528,1,1237,346638,
12,W.495,7595527,1,1268,346638,
12,W.495,7595526,1,1236,346638,
12,W.495,7595525,1,1267,346638,
12,W.495,7595524,1,1235,346638,
12,W.495,7595523,1,1202,346638,
12,W.495,7595522,1,1201,346638,
12,W.495,7595521,1,1271,346638,
12,W.495,7595520,1,1234,346638,
12,W.495,7595519,1,1269,346638,
12,W.495,7595518,1,1270,346638,
12,W.495,7595517,1,1268,346638,
12,W.495,7595516,1,1267,346640,
12,W.495,7595515,1,1267,346636,
12,W.495,7595514,1,934,346634,
1,W.495,7593442,1,101,346568,
1,W.495,7593441,1,103,346568,
1,W.495,7593440,1,102,346568,
1,W.495,7593439,1,101,346568,
1,W.495,7593438,0,103,346564,
1,W.495,7593437,0,102,346564,
1,W.495,7593436,0,101,346564,
1,W.495,7593435,0,103,346564,
1,W.495,7593434,0,102,346564,
1,W.495,7593433,0,101,346566,
1,W.495,7593432,0,102,346565,
1,W.495,7593431,0,101,346565,
1,W.495,7593430,0,103,346565,
1,W.495,7593429,0,102,346565,
1,W.495,7593428,0,101,346565,
6,W.495,7594024,0,605,346583,
6,W.495,7594023,0,603,346583,
6,W.495,7594022,0,602,346583,
6,W.495,7594021,0,601,346583,
6,W.495,7594020,0,610,346583,
6,W.495,7594019,0,609,346583,
6,W.495,7594018,0,608,346583,
6,W.495,7594017,0,607,346583,
6,W.495,7594016,0,606,346583,
6,W.495,7594015,0,605,346583,
6,W.495,7594014,0,603,346583,
6,W.495,7594013,0,602,346583,
6,W.495,7594012,0,601,346583,
6,W.495,7594011,0,610,346583,
6,W.495,7594010,0,608,346583,
6,W.495,7594009,0,606,346583,
6,W.495,7594008,0,603,346583,
6,W.495,7594007,0,601,346582,
99,W.495,7604188,0,9903,347041,
99,W.495,7604187,0,9901,347041,
99,W.495,7604186,0,9910,347042,
99,W.495,7604185,0,9909,347042,
99,W.495,7604184,0,9908,347042,
99,W.495,7604183,0,9906,347042,
99,W.495,7604182,0,9905,347042,
99,W.495,7604181,0,9902,347042,
99,W.495,7604180,0,9904,347041,
99,W.495,7604179,0,9903,347041,
87,W.495,7603245,0,8737,347000,
87,W.495,7603244,0,8735,347001,
87,W.495,7603243,0,8736,347000,
87,W.495,7603242,0,8738,347001,
87,W.495,7603241,0,8737,347000,
87,W.495,7603240,0,8735,347001,
87,W.495,7603239,0,8736,346999,
87,W.495,7603238,0,8735,346997,
87,W.495,7603237,0,8737,346999,
87,W.495,7603236,0,8736,346997,
87,W.495,7603235,0,8734,346999,
87,W.495,7603234,0,8737,346997,
87,W.495,7603233,0,8735,346999,
85,W.495,7603232,1,8501,346996,
85,W.495,7603231,1,8502,346996,
85,W.495,7603230,1,8501,346996,
85,W.495,7603229,1,8502,346996,
85,W.495,7603228,1,8501,346996,
85,W.495,7603227,1,8502,346996,
85,W.495,7603226,1,8501,346996,
85,W.495,7603225,1,8502,346996,
85,W.495,7603224,1,8501,346996,
85,W.495,7603223,1,8501,346996,
85,W.495,7603222,1,8501,346996,
85,W.495,7603221,1,8501,346996,
85,W.495,7603220,1,8501,346996,
85,W.495,7603219,1,8501,346996,
85,W.495,7603218,1,8501,346996,
85,W.495,7603217,1,8502,346996,
85,W.495,7603216,1,8501,346996,
85,W.495,7603215,1,8502,346996,
85,W.495,7603214,1,8501,346996,
85,W.495,7603213,1,8502,346996,
85,W.495,7603212,1,8501,346996,
85,W.495,7603211,1,8502,346996,
85,W.495,7603210,1,8501,346996,
85,W.495,7603209,1,8502,346996,
85,W.495,7603208,1,8501,346996,
85,W.495,7603207,0,8501,346995,
85,W.495,7603206,0,8502,346995,
85,W.495,7603205,0,8501,346995,
85,W.495,7603204,0,8502,346995,
85,W.495,7603203,0,8501,346995,
85,W.495,7603202,0,8502,346995,
85,W.495,7603201,0,8501,346995,
85,W.495,7603200,0,8502,346995,
85,W.495,7603199,0,8501,346995,
85,W.495,7603198,0,8501,346995,
85,W.495,7603197,0,8501,346995,
85,W.495,7603196,0,8501,346995,
85,W.495,7603195,0,8501,346995,
85,W.495,7603194,0,8501,346995,
85,W.495,7603193,0,8501,346995,
85,W.495,7603192,0,8502,346995,
85,W.495,7603191,0,8501,346995,
85,W.495,7603190,0,8502,346995,
85,W.495,7603189,0,8501,346995,
85,W.495,7603188,0,8502,346995,
85,W.495,7603187,0,8501,346995,
85,W.495,7603186,0,8502,346995,
85,W.495,7603185,0,8501,346995,
85,W.495,7603184,0,8502,346995,
85,W.495,7603183,0,8501,346995,
84,W.495,7603182,1,8434,346994,
84,W.495,7603181,1,8434,346994,
84,W.495,7603180,1,8434,346994,
84,W.495,7603179,1,8434,346994,
84,W.495,7603178,1,8434,346994,
84,W.495,7603177,0,8435,346993,
84,W.495,7603176,0,8435,346993,
84,W.495,7603175,0,8435,346993,
84,W.495,7603174,0,8435,346993,
84,W.495,7603173,0,8435,346993,
81,W.495,7603172,1,8135,346992,
81,W.495,7603171,1,8135,346992,
81,W.495,7603170,1,8135,346992,
81,W.495,7603169,1,8135,346992,
81,W.495,7603168,1,8134,346991,
81,W.495,7603167,1,8134,346992,
81,W.495,7603166,1,8134,346992,
81,W.495,7603165,1,8134,346992,
81,W.495,7603164,1,8134,346992,
81,W.495,7603163,1,8134,346992,
81,W.495,7603162,1,8134,346992,
81,W.495,7603161,1,8134,346992,
81,W.495,7603160,0,8135,346990,
81,W.495,7603159,0,8135,346990,
81,W.495,7603158,0,8135,346990,
81,W.495,7603157,0,8135,346990,
81,W.495,7603156,0,8135,346990,
81,W.495,7603155,0,8134,346990,
81,W.495,7603154,0,8134,346990,
81,W.495,7603153,0,8134,346990,
81,W.495,7603152,0,8134,346990,
81,W.495,7603151,0,8134,346990,
81,W.495,7603150,0,8134,346990,
81,W.495,7603149,0,8134,346990,
81,W.495,7603148,0,8134,346990,
80,W.495,7603147,1,8035,346987,
80,W.495,7603146,1,8035,346989,
80,W.495,7603145,1,8135,346987,
80,W.495,7603144,1,8035,346989,
80,W.495,7603143,1,8035,346989,
80,W.495,7603142,1,8035,346989,
80,W.495,7603141,1,8034,346987,
80,W.495,7603140,1,8034,346989,
80,W.495,7603139,1,8034,346989,
80,W.495,7603138,1,8034,346989,
80,W.495,7603137,1,8034,346989,
80,W.495,7603136,1,8034,346989,
80,W.495,7603135,1,8034,346989,
80,W.495,7603134,1,8034,346989,
80,W.495,7603133,1,8034,346989,
80,W.495,7603132,1,8034,346989,
80,W.495,7603131,1,8134,346988,
77,W.495,7602718,1,7738,346971,
77,W.495,7602717,1,7704,346971,
77,W.495,7602716,1,7736,346971,
77,W.495,7602715,1,7701,346971,
77,W.495,7602714,1,7707,346971,
77,W.495,7602713,1,7702,346971,
77,W.495,7602712,1,7705,346971,
77,W.495,7602711,1,7734,346971,
77,W.495,7602710,1,7703,346971,
77,W.495,7602709,1,7735,346971,
77,W.495,7602708,1,7706,346971,
77,W.495,7602707,1,7738,346971,
77,W.495,7602706,1,7737,346971,
77,W.495,7602705,1,7704,346971,
77,W.495,7602704,1,7736,346971,
77,W.495,7602703,1,7701,346971,
77,W.495,7602702,1,7702,346972,
77,W.495,7602701,1,7734,346972,
70,W.495,7600796,0,7008,346927,
70,W.495,7600795,0,7005,346932,
70,W.495,7600794,0,7002,346930,
70,W.495,7600793,0,7001,346932,
70,W.495,7600792,0,7010,346930,
70,W.495,7600791,0,7008,346932,
57,W.495,7600127,1,5769,346894,
57,W.495,7600126,1,5768,346894,
57,W.495,7600125,1,5775,346894,
57,W.495,7600124,1,5773,346894,
57,W.495,7600123,1,5767,346894,
57,W.495,7600122,1,5774,346894,
57,W.495,7600121,1,5770,346894,
57,W.495,7600120,1,5776,346894,
57,W.495,7600119,1,5772,346894,
57,W.495,7600118,1,5771,346894,
57,W.495,7600117,1,5769,346894,
57,W.495,7600116,1,5768,346894,
57,W.495,7600115,1,5775,346894,
57,W.495,7600114,1,5773,346894,
57,W.495,7600113,1,5767,346894,
57,W.495,7600112,1,5774,346894,
57,W.495,7600111,1,5770,346894,
57,W.495,7600110,1,5772,346894,
57,W.495,7600109,1,5771,346894,
57,W.495,7600108,1,5769,346894,
57,W.495,7600107,1,5768,346895,
57,W.495,7600106,1,5767,346894,
33,W.495,7598073,0,3304,346762,
33,W.495,7598072,0,7244,346761,
33,W.495,7598071,0,7255,346761,
33,W.495,7598070,0,3305,346762,
33,W.495,7598069,0,3313,346762,
33,W.495,7598068,0,3310,346762,
33,W.495,7598067,0,3305,346762,
33,W.495,7598066,0,3301,346762,
33,W.495,7598065,0,3302,346762,
33,W.495,7598064,0,3313,346762,
33,W.495,7598063,0,3304,346762,
33,W.495,7598062,0,3310,346762,
33,W.495,7598061,0,3308,346762,
33,W.495,7598060,0,3307,346762,
33,W.495,7598059,0,3305,346762,
33,W.495,7598058,0,3303,346762,
33,W.495,7598057,0,3301,346762,
33,W.495,7598056,0,3312,346762,
33,W.495,7598055,0,3302,346762,
33,W.495,7598054,0,3306,346762,
33,W.495,7598053,0,3311,346762,
33,W.495,7598052,0,3313,346762,
33,W.495,7598051,0,3304,346762,
33,W.495,7598050,0,3310,346762,
